event_id,user_id,journey_id,session_id,event_timestamp_utc,event_date,touchpoint_number,total_touchpoints_in_journey,channel,channel_group,campaign,funnel_stage,event_type,utm_source,utm_medium,utm_campaign,landing_page,device,region,product_plan,ad_spend,is_conversion,conversion_id,conversion_timestamp_utc,conversion_value,customer_status
E001471,U00385,J00385,S00385_03,2026-01-30 00:52:00,2026-01-30,3,3,TikTok Ads,paid_social,creator_spark,Awareness,video_view,tiktok,cpc,creator_spark,/blog/marketing-roi,Desktop,Central,Professional,0.36,0,,,0.00,
E001472,U00386,J00386,S00386_01,2026-03-02 10:56:00,2026-03-02,1,4,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/features,Desktop,North,Professional,1.43,0,,,0.00,
E001473,U00386,J00386,S00386_02,2026-03-04 03:30:00,2026-03-04,2,4,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/case-studies,Desktop,North,Professional,0.00,0,,,0.00,
E001474,U00386,J00386,S00386_03,2026-03-04 12:25:00,2026-03-04,3,4,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/blog/marketing-roi,Mobile,North,Professional,0.00,0,,,0.00,
E001475,U00386,J00386,S00386_04,2026-03-05 05:36:00,2026-03-05,4,4,Google Ads,paid_search,brand_search,Purchase,conversion,google,cpc,brand_search,/demo,Desktop,North,Professional,1.79,1,C00158,2026-03-05 05:36:00,276.84,new
E001476,U00387,J00387,S00387_01,2026-04-06 22:01:00,2026-04-06,1,5,Google Ads,paid_search,high_intent_keywords,Decision,ad_click,google,cpc,high_intent_keywords,/free-trial,Desktop,South,Starter,3.53,0,,,0.00,
E001477,U00387,J00387,S00387_02,2026-04-08 14:28:00,2026-04-08,2,5,Referral,referral,partner_site,Consideration,referral_visit,partner,referral,partner_site,/free-trial,Desktop,South,Starter,0.00,0,,,0.00,
E001478,U00387,J00387,S00387_03,2026-04-10 06:49:00,2026-04-10,3,5,Email,owned,abandoned_cart,Decision,email_open,mailchimp,email,abandoned_cart,/free-trial,Desktop,South,Starter,0.05,0,,,0.00,
E001479,U00387,J00387,S00387_04,2026-04-11 20:59:00,2026-04-11,4,5,Organic Search,organic,seo_blog,Consideration,seo_landing,google,organic,seo_blog,/free-trial,Desktop,South,Starter,0.00,0,,,0.00,
E001480,U00387,J00387,S00387_05,2026-04-12 13:47:00,2026-04-12,5,5,Google Ads,paid_search,high_intent_keywords,Purchase,conversion,google,cpc,high_intent_keywords,/features,Desktop,South,Starter,3.23,1,C00159,2026-04-12 13:47:00,108.22,new
E001481,U00388,J00388,S00388_01,2026-03-25 13:04:00,2026-03-25,1,6,LinkedIn Ads,paid_social,saas_trial,Consideration,lead_form_view,linkedin,cpc,saas_trial,/features,Mobile,South,Starter,4.41,0,,,0.00,
E001482,U00388,J00388,S00388_02,2026-03-25 17:43:00,2026-03-25,2,6,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/demo,Mobile,South,Starter,0.00,0,,,0.00,
E001483,U00388,J00388,S00388_03,2026-03-26 06:59:00,2026-03-26,3,6,Direct,direct,typed_url,Decision,direct_visit,direct,none,typed_url,/free-trial,Mobile,South,Starter,0.00,0,,,0.00,
E001484,U00388,J00388,S00388_04,2026-03-28 05:11:00,2026-03-28,4,6,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/case-studies,Desktop,South,Starter,0.00,0,,,0.00,
E001485,U00388,J00388,S00388_05,2026-03-28 22:00:00,2026-03-28,5,6,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/free-trial,Mobile,South,Starter,0.97,0,,,0.00,
E001486,U00388,J00388,S00388_06,2026-03-29 04:49:00,2026-03-29,6,6,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/blog/marketing-roi,Tablet,South,Starter,1.68,0,,,0.00,
E001487,U00389,J00389,S00389_01,2026-02-24 12:14:00,2026-02-24,1,2,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/case-studies,Desktop,South,Starter,1.23,0,,,0.00,
E001488,U00389,J00389,S00389_02,2026-02-25 16:17:00,2026-02-25,2,2,LinkedIn Ads,paid_social,decision_makers,Purchase,conversion,linkedin,cpc,decision_makers,/features,Mobile,South,Starter,1.98,1,C00160,2026-02-25 16:17:00,130.90,returning
E001489,U00390,J00390,S00390_01,2026-03-06 22:37:00,2026-03-06,1,2,Meta Ads,paid_social,lookalike_1pct,Awareness,video_click,meta,cpc,lookalike_1pct,/blog/marketing-roi,Desktop,Central,Professional,1.76,0,,,0.00,
E001490,U00390,J00390,S00390_02,2026-03-07 15:42:00,2026-03-07,2,2,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/blog/marketing-roi,Desktop,Central,Professional,0.00,0,,,0.00,
E001491,U00391,J00391,S00391_01,2026-02-18 20:26:00,2026-02-18,1,7,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/case-studies,Tablet,West,Starter,1.37,0,,,0.00,
E001492,U00391,J00391,S00391_02,2026-02-20 18:17:00,2026-02-20,2,7,LinkedIn Ads,paid_social,decision_makers,Consideration,ad_click,linkedin,cpc,decision_makers,/blog/marketing-roi,Tablet,West,Starter,4.63,0,,,0.00,
E001493,U00391,J00391,S00391_03,2026-02-21 18:19:00,2026-02-21,3,7,Google Ads,paid_search,brand_search,Decision,ad_click,google,cpc,brand_search,/demo,Tablet,West,Starter,2.43,0,,,0.00,
E001494,U00391,J00391,S00391_04,2026-02-22 07:03:00,2026-02-22,4,7,LinkedIn Ads,paid_social,b2b_leads,Consideration,ad_click,linkedin,cpc,b2b_leads,/demo,Tablet,West,Starter,3.37,0,,,0.00,
E001495,U00391,J00391,S00391_05,2026-02-23 05:26:00,2026-02-23,5,7,Email,owned,newsletter,Decision,email_click,mailchimp,email,newsletter,/free-trial,Tablet,West,Starter,0.03,0,,,0.00,
E001496,U00391,J00391,S00391_06,2026-02-25 03:37:00,2026-02-25,6,7,TikTok Ads,paid_social,creator_spark,Awareness,video_view,tiktok,cpc,creator_spark,/demo,Tablet,West,Starter,0.13,0,,,0.00,
E001497,U00391,J00391,S00391_07,2026-02-27 00:00:00,2026-02-27,7,7,Direct,direct,saved_link,Purchase,conversion,direct,none,saved_link,/pricing,Tablet,West,Starter,0.00,1,C00161,2026-02-27 00:00:00,99.49,new
E001498,U00392,J00392,S00392_01,2026-01-05 19:55:00,2026-01-05,1,3,TikTok Ads,paid_social,ugc_demo,Awareness,video_view,tiktok,cpc,ugc_demo,/pricing,Mobile,South,Starter,0.18,0,,,0.00,
E001499,U00392,J00392,S00392_02,2026-01-06 14:00:00,2026-01-06,2,3,LinkedIn Ads,paid_social,b2b_leads,Consideration,ad_click,linkedin,cpc,b2b_leads,/features,Tablet,South,Starter,4.69,0,,,0.00,
E001500,U00392,J00392,S00392_03,2026-01-07 22:08:00,2026-01-07,3,3,Direct,direct,typed_url,Decision,direct_visit,direct,none,typed_url,/blog/marketing-roi,Mobile,South,Starter,0.00,0,,,0.00,
E001501,U00393,J00393,S00393_01,2026-02-11 18:34:00,2026-02-11,1,6,Organic Search,organic,how_to_guide,Consideration,blog_visit,google,organic,how_to_guide,/demo,Tablet,East,Professional,0.00,0,,,0.00,
E001502,U00393,J00393,S00393_02,2026-02-12 07:25:00,2026-02-12,2,6,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/case-studies,Tablet,East,Professional,0.00,0,,,0.00,
E001503,U00393,J00393,S00393_03,2026-02-13 12:43:00,2026-02-13,3,6,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/demo,Tablet,East,Professional,0.00,0,,,0.00,
E001504,U00393,J00393,S00393_04,2026-02-15 11:02:00,2026-02-15,4,6,TikTok Ads,paid_social,short_video_awareness,Awareness,ad_click,tiktok,cpc,short_video_awareness,/demo,Tablet,East,Professional,1.15,0,,,0.00,
E001505,U00393,J00393,S00393_05,2026-02-16 14:44:00,2026-02-16,5,6,Google Ads,paid_search,high_intent_keywords,Decision,ad_click,google,cpc,high_intent_keywords,/features,Tablet,East,Professional,3.01,0,,,0.00,
E001506,U00393,J00393,S00393_06,2026-02-17 06:55:00,2026-02-17,6,6,Google Ads,paid_search,high_intent_keywords,Purchase,conversion,google,cpc,high_intent_keywords,/demo,Tablet,East,Professional,3.28,1,C00162,2026-02-17 06:55:00,327.82,new
E001507,U00394,J00394,S00394_01,2026-03-03 21:22:00,2026-03-03,1,3,LinkedIn Ads,paid_social,decision_makers,Consideration,ad_click,linkedin,cpc,decision_makers,/blog/marketing-roi,Mobile,South,Professional,2.86,0,,,0.00,
E001508,U00394,J00394,S00394_02,2026-03-04 09:09:00,2026-03-04,2,3,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/demo,Mobile,South,Professional,1.04,0,,,0.00,
E001509,U00394,J00394,S00394_03,2026-03-05 20:58:00,2026-03-05,3,3,Email,owned,abandoned_cart,Decision,email_open,mailchimp,email,abandoned_cart,/blog/marketing-roi,Mobile,South,Professional,0.06,0,,,0.00,
E001510,U00395,J00395,S00395_01,2026-02-24 18:01:00,2026-02-24,1,3,TikTok Ads,paid_social,creator_spark,Awareness,video_view,tiktok,cpc,creator_spark,/blog/marketing-roi,Desktop,Central,Starter,0.33,0,,,0.00,
E001511,U00395,J00395,S00395_02,2026-02-25 20:20:00,2026-02-25,2,3,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/free-trial,Desktop,Central,Starter,4.68,0,,,0.00,
E001512,U00395,J00395,S00395_03,2026-02-27 08:32:00,2026-02-27,3,3,Google Ads,paid_search,high_intent_keywords,Decision,ad_click,google,cpc,high_intent_keywords,/demo,Desktop,Central,Starter,3.09,0,,,0.00,
E001513,U00396,J00396,S00396_01,2026-01-20 17:55:00,2026-01-20,1,3,TikTok Ads,paid_social,creator_spark,Awareness,video_view,tiktok,cpc,creator_spark,/pricing,Mobile,Central,Professional,0.26,0,,,0.00,
E001514,U00396,J00396,S00396_02,2026-01-22 14:35:00,2026-01-22,2,3,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/free-trial,Tablet,Central,Professional,0.00,0,,,0.00,
E001515,U00396,J00396,S00396_03,2026-01-23 22:29:00,2026-01-23,3,3,Meta Ads,paid_social,retargeting,Awareness,video_click,meta,cpc,retargeting,/free-trial,Mobile,Central,Professional,0.97,0,,,0.00,
E001516,U00397,J00397,S00397_01,2026-02-08 08:04:00,2026-02-08,1,4,LinkedIn Ads,paid_social,b2b_leads,Consideration,ad_click,linkedin,cpc,b2b_leads,/demo,Mobile,East,Professional,3.93,0,,,0.00,
E001517,U00397,J00397,S00397_02,2026-02-08 22:52:00,2026-02-08,2,4,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/demo,Mobile,East,Professional,0.00,0,,,0.00,
E001518,U00397,J00397,S00397_03,2026-02-10 04:29:00,2026-02-10,3,4,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/blog/marketing-roi,Mobile,East,Professional,0.85,0,,,0.00,
E001519,U00397,J00397,S00397_04,2026-02-11 09:36:00,2026-02-11,4,4,Organic Search,organic,how_to_guide,Purchase,conversion,google,organic,how_to_guide,/demo,Mobile,East,Professional,0.00,1,C00163,2026-02-11 09:36:00,363.80,new
E001520,U00398,J00398,S00398_01,2026-01-02 18:07:00,2026-01-02,1,5,LinkedIn Ads,paid_social,decision_makers,Consideration,ad_click,linkedin,cpc,decision_makers,/blog/marketing-roi,Desktop,Central,Starter,3.59,0,,,0.00,
E001521,U00398,J00398,S00398_02,2026-01-04 08:54:00,2026-01-04,2,5,Email,owned,newsletter,Decision,email_open,mailchimp,email,newsletter,/case-studies,Desktop,Central,Starter,0.07,0,,,0.00,
E001522,U00398,J00398,S00398_03,2026-01-05 05:56:00,2026-01-05,3,5,LinkedIn Ads,paid_social,decision_makers,Consideration,ad_click,linkedin,cpc,decision_makers,/features,Desktop,Central,Starter,3.48,0,,,0.00,
E001523,U00398,J00398,S00398_04,2026-01-07 06:51:00,2026-01-07,4,5,Organic Search,organic,comparison_page,Consideration,blog_visit,google,organic,comparison_page,/free-trial,Desktop,Central,Starter,0.00,0,,,0.00,
E001524,U00398,J00398,S00398_05,2026-01-09 01:29:00,2026-01-09,5,5,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/case-studies,Mobile,Central,Starter,0.00,0,,,0.00,
E001525,U00399,J00399,S00399_01,2026-04-09 12:53:00,2026-04-09,1,1,Google Ads,paid_search,competitor_search,Purchase,conversion,google,cpc,competitor_search,/case-studies,Mobile,East,Professional,0.69,1,C00164,2026-04-09 12:53:00,353.86,new
E001526,U00400,J00400,S00400_01,2026-03-17 14:42:00,2026-03-17,1,3,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/free-trial,Desktop,East,Professional,0.00,0,,,0.00,
E001527,U00400,J00400,S00400_02,2026-03-19 13:06:00,2026-03-19,2,3,Google Ads,paid_search,brand_search,Decision,ad_click,google,cpc,brand_search,/pricing,Desktop,East,Professional,2.46,0,,,0.00,
E001528,U00400,J00400,S00400_03,2026-03-20 16:43:00,2026-03-20,3,3,Organic Search,organic,how_to_guide,Consideration,seo_landing,google,organic,how_to_guide,/features,Desktop,East,Professional,0.00,0,,,0.00,
E001529,U00401,J00401,S00401_01,2026-02-26 21:29:00,2026-02-26,1,1,TikTok Ads,paid_social,ugc_demo,Awareness,ad_click,tiktok,cpc,ugc_demo,/pricing,Mobile,Central,Starter,1.05,0,,,0.00,
E001530,U00402,J00402,S00402_01,2026-02-12 09:18:00,2026-02-12,1,2,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/case-studies,Mobile,West,Professional,0.00,0,,,0.00,
E001531,U00402,J00402,S00402_02,2026-02-13 04:35:00,2026-02-13,2,2,LinkedIn Ads,paid_social,b2b_leads,Consideration,lead_form_view,linkedin,cpc,b2b_leads,/case-studies,Mobile,West,Professional,2.88,0,,,0.00,
E001532,U00403,J00403,S00403_01,2026-04-09 21:35:00,2026-04-09,1,5,TikTok Ads,paid_social,creator_spark,Awareness,ad_click,tiktok,cpc,creator_spark,/free-trial,Mobile,East,Professional,0.72,0,,,0.00,
E001533,U00403,J00403,S00403_02,2026-04-10 15:55:00,2026-04-10,2,5,Direct,direct,direct_visit,Decision,direct_visit,direct,none,direct_visit,/case-studies,Mobile,East,Professional,0.00,0,,,0.00,
E001534,U00403,J00403,S00403_03,2026-04-12 11:26:00,2026-04-12,3,5,Email,owned,trial_nurture,Decision,email_open,mailchimp,email,trial_nurture,/case-studies,Mobile,East,Professional,0.04,0,,,0.00,
E001535,U00403,J00403,S00403_04,2026-04-13 13:17:00,2026-04-13,4,5,LinkedIn Ads,paid_social,decision_makers,Consideration,ad_click,linkedin,cpc,decision_makers,/blog/marketing-roi,Mobile,East,Professional,4.66,0,,,0.00,
E001536,U00403,J00403,S00403_05,2026-04-14 05:54:00,2026-04-14,5,5,Google Ads,paid_search,high_intent_keywords,Purchase,conversion,google,cpc,high_intent_keywords,/free-trial,Mobile,East,Professional,3.03,1,C00165,2026-04-14 05:54:00,279.87,returning
E001537,U00404,J00404,S00404_01,2026-01-12 09:45:00,2026-01-12,1,4,TikTok Ads,paid_social,short_video_awareness,Awareness,ad_click,tiktok,cpc,short_video_awareness,/features,Mobile,Central,Professional,0.49,0,,,0.00,
E001538,U00404,J00404,S00404_02,2026-01-13 08:24:00,2026-01-13,2,4,Email,owned,newsletter,Decision,email_click,mailchimp,email,newsletter,/features,Mobile,Central,Professional,0.08,0,,,0.00,
E001539,U00404,J00404,S00404_03,2026-01-14 03:59:00,2026-01-14,3,4,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/case-studies,Desktop,Central,Professional,2.21,0,,,0.00,
E001540,U00404,J00404,S00404_04,2026-01-14 22:27:00,2026-01-14,4,4,Organic Search,organic,seo_blog,Purchase,conversion,google,organic,seo_blog,/pricing,Mobile,Central,Professional,0.00,1,C00166,2026-01-14 22:27:00,275.94,returning
E001541,U00405,J00405,S00405_01,2026-03-03 21:28:00,2026-03-03,1,7,Meta Ads,paid_social,retargeting,Awareness,video_click,meta,cpc,retargeting,/features,Mobile,West,Enterprise,1.55,0,,,0.00,
E001542,U00405,J00405,S00405_02,2026-03-05 01:19:00,2026-03-05,2,7,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/blog/marketing-roi,Desktop,West,Enterprise,0.00,0,,,0.00,
E001543,U00405,J00405,S00405_03,2026-03-06 01:53:00,2026-03-06,3,7,TikTok Ads,paid_social,ugc_demo,Awareness,video_view,tiktok,cpc,ugc_demo,/case-studies,Mobile,West,Enterprise,0.24,0,,,0.00,
E001544,U00405,J00405,S00405_04,2026-03-07 16:30:00,2026-03-07,4,7,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/pricing,Mobile,West,Enterprise,2.34,0,,,0.00,
E001545,U00405,J00405,S00405_05,2026-03-09 10:44:00,2026-03-09,5,7,Organic Search,organic,how_to_guide,Consideration,blog_visit,google,organic,how_to_guide,/features,Mobile,West,Enterprise,0.00,0,,,0.00,
E001546,U00405,J00405,S00405_06,2026-03-09 18:13:00,2026-03-09,6,7,Email,owned,trial_nurture,Decision,email_click,mailchimp,email,trial_nurture,/demo,Mobile,West,Enterprise,0.02,0,,,0.00,
E001547,U00405,J00405,S00405_07,2026-03-11 02:48:00,2026-03-11,7,7,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/case-studies,Mobile,West,Enterprise,0.00,0,,,0.00,
E001548,U00406,J00406,S00406_01,2026-04-03 12:36:00,2026-04-03,1,5,Organic Search,organic,seo_blog,Consideration,seo_landing,google,organic,seo_blog,/demo,Tablet,East,Professional,0.00,0,,,0.00,
E001549,U00406,J00406,S00406_02,2026-04-04 12:10:00,2026-04-04,2,5,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/demo,Tablet,East,Professional,0.00,0,,,0.00,
E001550,U00406,J00406,S00406_03,2026-04-06 00:36:00,2026-04-06,3,5,Google Ads,paid_search,high_intent_keywords,Decision,search_click,google,cpc,high_intent_keywords,/free-trial,Tablet,East,Professional,3.37,0,,,0.00,
E001551,U00406,J00406,S00406_04,2026-04-07 03:13:00,2026-04-07,4,5,Google Ads,paid_search,brand_search,Decision,ad_click,google,cpc,brand_search,/case-studies,Tablet,East,Professional,2.32,0,,,0.00,
E001552,U00406,J00406,S00406_05,2026-04-07 19:28:00,2026-04-07,5,5,Referral,referral,affiliate_blog,Purchase,conversion,partner,referral,affiliate_blog,/pricing,Tablet,East,Professional,0.00,1,C00167,2026-04-07 19:28:00,327.53,new
E001553,U00407,J00407,S00407_01,2026-01-12 09:25:00,2026-01-12,1,4,TikTok Ads,paid_social,short_video_awareness,Awareness,video_view,tiktok,cpc,short_video_awareness,/blog/marketing-roi,Mobile,Central,Professional,0.16,0,,,0.00,
E001554,U00407,J00407,S00407_02,2026-01-13 17:21:00,2026-01-13,2,4,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/demo,Mobile,Central,Professional,0.91,0,,,0.00,
E001555,U00407,J00407,S00407_03,2026-01-15 15:01:00,2026-01-15,3,4,Google Ads,paid_search,competitor_search,Decision,ad_click,google,cpc,competitor_search,/pricing,Desktop,Central,Professional,2.30,0,,,0.00,
E001556,U00407,J00407,S00407_04,2026-01-17 06:04:00,2026-01-17,4,4,Organic Search,organic,seo_blog,Purchase,conversion,google,organic,seo_blog,/pricing,Tablet,Central,Professional,0.00,1,C00168,2026-01-17 06:04:00,311.15,returning
E001557,U00408,J00408,S00408_01,2026-02-09 08:51:00,2026-02-09,1,1,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/demo,Mobile,Central,Professional,0.00,0,,,0.00,
E001558,U00409,J00409,S00409_01,2026-03-29 22:09:00,2026-03-29,1,7,Organic Search,organic,how_to_guide,Consideration,blog_visit,google,organic,how_to_guide,/features,Desktop,Central,Starter,0.00,0,,,0.00,
E001559,U00409,J00409,S00409_02,2026-03-30 05:08:00,2026-03-30,2,7,Email,owned,newsletter,Decision,email_click,mailchimp,email,newsletter,/pricing,Desktop,Central,Starter,0.08,0,,,0.00,
E001560,U00409,J00409,S00409_03,2026-03-30 20:45:00,2026-03-30,3,7,Email,owned,newsletter,Decision,email_click,mailchimp,email,newsletter,/demo,Mobile,Central,Starter,0.03,0,,,0.00,
E001561,U00409,J00409,S00409_04,2026-04-01 06:44:00,2026-04-01,4,7,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/pricing,Desktop,Central,Starter,0.00,0,,,0.00,
E001562,U00409,J00409,S00409_05,2026-04-01 15:05:00,2026-04-01,5,7,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/features,Desktop,Central,Starter,2.13,0,,,0.00,
E001563,U00409,J00409,S00409_06,2026-04-02 20:07:00,2026-04-02,6,7,TikTok Ads,paid_social,short_video_awareness,Awareness,video_view,tiktok,cpc,short_video_awareness,/pricing,Desktop,Central,Starter,0.43,0,,,0.00,
E001564,U00409,J00409,S00409_07,2026-04-03 21:05:00,2026-04-03,7,7,Email,owned,abandoned_cart,Purchase,conversion,mailchimp,email,abandoned_cart,/case-studies,Desktop,Central,Starter,0.07,1,C00169,2026-04-03 21:05:00,126.03,new
E001565,U00410,J00410,S00410_01,2026-01-26 12:40:00,2026-01-26,1,3,TikTok Ads,paid_social,short_video_awareness,Awareness,video_view,tiktok,cpc,short_video_awareness,/features,Desktop,West,Starter,0.24,0,,,0.00,
E001566,U00410,J00410,S00410_02,2026-01-27 12:11:00,2026-01-27,2,3,Referral,referral,software_review,Consideration,referral_visit,partner,referral,software_review,/free-trial,Desktop,West,Starter,0.00,0,,,0.00,
E001567,U00410,J00410,S00410_03,2026-01-28 04:16:00,2026-01-28,3,3,Meta Ads,paid_social,interest_stack,Awareness,ad_click,meta,cpc,interest_stack,/case-studies,Desktop,West,Starter,1.57,0,,,0.00,
E001568,U00411,J00411,S00411_01,2026-02-19 11:22:00,2026-02-19,1,1,Direct,direct,typed_url,Decision,direct_visit,direct,none,typed_url,/free-trial,Desktop,Central,Professional,0.00,0,,,0.00,
E001569,U00412,J00412,S00412_01,2026-01-13 15:11:00,2026-01-13,1,5,Meta Ads,paid_social,retargeting,Awareness,ad_click,meta,cpc,retargeting,/features,Mobile,South,Starter,0.53,0,,,0.00,
E001570,U00412,J00412,S00412_02,2026-01-15 15:18:00,2026-01-15,2,5,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/case-studies,Mobile,South,Starter,0.00,0,,,0.00,
E001571,U00412,J00412,S00412_03,2026-01-16 16:29:00,2026-01-16,3,5,Referral,referral,affiliate_blog,Consideration,referral_visit,partner,referral,affiliate_blog,/features,Mobile,South,Starter,0.00,0,,,0.00,
E001572,U00412,J00412,S00412_04,2026-01-17 06:07:00,2026-01-17,4,5,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/features,Mobile,South,Starter,1.99,0,,,0.00,
E001573,U00412,J00412,S00412_05,2026-01-19 02:26:00,2026-01-19,5,5,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/pricing,Mobile,South,Starter,1.17,0,,,0.00,
E001574,U00413,J00413,S00413_01,2026-04-26 11:52:00,2026-04-26,1,4,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/pricing,Desktop,West,Starter,0.00,0,,,0.00,
E001575,U00413,J00413,S00413_02,2026-04-26 23:02:00,2026-04-26,2,4,Direct,direct,saved_link,Decision,direct_visit,direct,none,saved_link,/demo,Desktop,West,Starter,0.00,0,,,0.00,
E001576,U00413,J00413,S00413_03,2026-04-27 13:49:00,2026-04-27,3,4,Meta Ads,paid_social,interest_stack,Awareness,video_click,meta,cpc,interest_stack,/blog/marketing-roi,Desktop,West,Starter,0.95,0,,,0.00,
E001577,U00413,J00413,S00413_04,2026-04-29 06:05:00,2026-04-29,4,4,Google Ads,paid_search,brand_search,Purchase,conversion,google,cpc,brand_search,/demo,Tablet,West,Starter,3.24,1,C00170,2026-04-29 06:05:00,86.22,new
E001578,U00414,J00414,S00414_01,2026-03-08 08:30:00,2026-03-08,1,6,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/features,Desktop,West,Starter,0.00,0,,,0.00,
E001579,U00414,J00414,S00414_02,2026-03-09 17:17:00,2026-03-09,2,6,Google Ads,paid_search,high_intent_keywords,Decision,ad_click,google,cpc,high_intent_keywords,/free-trial,Desktop,West,Starter,2.74,0,,,0.00,
E001580,U00414,J00414,S00414_03,2026-03-10 10:06:00,2026-03-10,3,6,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/demo,Desktop,West,Starter,1.45,0,,,0.00,
E001581,U00414,J00414,S00414_04,2026-03-11 07:04:00,2026-03-11,4,6,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/pricing,Desktop,West,Starter,2.03,0,,,0.00,
E001582,U00414,J00414,S00414_05,2026-03-11 20:22:00,2026-03-11,5,6,LinkedIn Ads,paid_social,b2b_leads,Consideration,ad_click,linkedin,cpc,b2b_leads,/blog/marketing-roi,Desktop,West,Starter,3.48,0,,,0.00,
E001583,U00414,J00414,S00414_06,2026-03-13 04:23:00,2026-03-13,6,6,Direct,direct,direct_visit,Purchase,conversion,direct,none,direct_visit,/free-trial,Desktop,West,Starter,0.00,1,C00171,2026-03-13 04:23:00,93.28,returning
E001584,U00415,J00415,S00415_01,2026-02-10 08:07:00,2026-02-10,1,4,Referral,referral,software_review,Consideration,referral_visit,partner,referral,software_review,/demo,Tablet,North,Professional,0.00,0,,,0.00,
E001585,U00415,J00415,S00415_02,2026-02-11 02:07:00,2026-02-11,2,4,LinkedIn Ads,paid_social,saas_trial,Consideration,ad_click,linkedin,cpc,saas_trial,/free-trial,Desktop,North,Professional,4.14,0,,,0.00,
E001586,U00415,J00415,S00415_03,2026-02-11 20:55:00,2026-02-11,3,4,Email,owned,abandoned_cart,Decision,email_open,mailchimp,email,abandoned_cart,/features,Tablet,North,Professional,0.02,0,,,0.00,
E001587,U00415,J00415,S00415_04,2026-02-13 01:13:00,2026-02-13,4,4,Organic Search,organic,comparison_page,Purchase,conversion,google,organic,comparison_page,/case-studies,Desktop,North,Professional,0.00,1,C00172,2026-02-13 01:13:00,279.55,new
E001588,U00416,J00416,S00416_01,2026-03-23 15:30:00,2026-03-23,1,4,Organic Search,organic,comparison_page,Consideration,seo_landing,google,organic,comparison_page,/demo,Desktop,South,Enterprise,0.00,0,,,0.00,
E001589,U00416,J00416,S00416_02,2026-03-23 20:57:00,2026-03-23,2,4,Organic Search,organic,seo_blog,Consideration,blog_visit,google,organic,seo_blog,/features,Desktop,South,Enterprise,0.00,0,,,0.00,
E001590,U00416,J00416,S00416_03,2026-03-25 11:51:00,2026-03-25,3,4,Meta Ads,paid_social,lookalike_1pct,Awareness,ad_click,meta,cpc,lookalike_1pct,/blog/marketing-roi,Desktop,South,Enterprise,1.92,0,,,0.00,
E001591,U00416,J00416,S00416_04,2026-03-26 17:17:00,2026-03-26,4,4,Direct,direct,saved_link,Purchase,conversion,direct,none,saved_link,/features,Mobile,South,Enterprise,0.00,1,C00173,2026-03-26 17:17:00,893.10,new
